,apart_id,palabras_comunes
399,2476261188771973667,"{'apartamento': 35, 'bien': 22, 'ubicación': 19, 'vistas': 19, 'vista': 15, 'cama': 15, 'chantal': 13, 'equipado': 12, 'playa': 12, 'excelente': 11}"
400,2478166038575082079,"{'ubicación': 9, 'apartamento': 8, 'lugar': 8, 'mikel': 7, 'vistas': 6, 'alojamiento': 5, 'bien': 5, 'gran': 3, 'sitio': 3, 'mar': 3}"
401,2501421596461031355,"{'lugar': 8, 'christel': 6, 'cabaña': 5, 'recomendable': 4, 'zona': 4, 'alojamiento': 4, 'sido': 4, 'semana': 3, 'javier': 3, 'cerca': 3}"
402,2501685351600437062,"{'casa': 8, 'bárbara': 4, 'siempre': 3, 'recomendable': 3, 'alojamiento': 3, 'lugar': 3, 'airbnb': 2, 'barbara': 2, 'madrid': 2, 'llevó': 2}"
403,2512939907065109656,"{'casa': 13, 'joaquín': 12, 'genial': 10, 'playa': 10, 'cabaña': 7, 'tal': 5, 'atento': 5, 'zona': 4, 'repetiremos': 4, 'alojamiento': 4}"
404,2632479928718326664,"{'casa': 23, 'olivier': 13, 'bien': 11, 'alojamiento': 8, 'anfitrión': 8, 'agradable': 7, 'baño': 7, 'excelente': 7, 'atento': 6, 'limpia': 6}"
405,2635710104575788815,"{'josep': 20, 'casa': 18, 'momento': 7, 'sitio': 6, 'sido': 6, 'lugar': 6, 'atento': 6, 'ubicación': 6, 'anfitrión': 5, 'amable': 5}"
406,2639061988831370989,"{'casa': 7, 'familia': 5, 'niños': 4, 'genial': 4, 'andrea': 4, 'pasar': 3, 'gracias': 3, 'sido': 3, 'dispuesta': 2, 'preparado': 2}"
407,2756532522870637831,"{'apartamento': 24, 'gema': 18, 'casa': 18, 'alojamiento': 15, 'bien': 13, 'vasco': 13, 'sido': 11, 'pastel': 11, 'vistas': 11, 'zona': 11}"
408,2803406533467840001,"{'casa': 42, 'david': 27, 'bien': 13, 'jardín': 10, 'zona': 7, 'pequeña': 7, 'cocina': 7, 'alojamiento': 6, 'gusto': 6, 'agradable': 6}"
409,2809270776935142563,"{'vistas': 9, 'mar': 6, 'apartamento': 6, 'zona': 6, 'vista': 4, 'patrick': 4, 'piscina': 4, 'tranquila': 4, 'playa': 4, 'bien': 4}"
410,2832280466961034503,"{'marc': 21, 'tiny': 20, 'gracias': 15, 'anfitrión': 13, 'tranquilo': 11, 'lugar': 11, 'agradable': 11, 'house': 9, 'naturaleza': 9, 'bien': 9}"
411,2833288889534095043,"{'terraza': 35, 'apartamento': 31, 'bien': 24, 'situado': 18, 'playa': 17, 'agradable': 14, 'vista': 13, 'cerca': 11, 'vistas': 11, 'alojamiento': 10}"
412,2855288103162591202,"{'montse': 123, 'cabaña': 116, 'lugar': 87, 'casa': 68, 'naturaleza': 52, 'teo': 46, 'bien': 43, 'río': 42, 'familia': 42, 'gracias': 37}"
413,2936759816601581054,"{'desayuno': 109, 'cabaña': 70, 'felix': 52, 'casa': 52, 'félix': 49, 'anfitrión': 46, 'lugar': 44, 'experiencia': 42, 'judith': 35, 'sido': 31}"
414,2982256579604427325,"{'casa': 52, 'delphine': 26, 'lugar': 24, 'entorno': 18, 'semana': 17, 'amigos': 17, 'bien': 17, 'fin': 15, 'agradable': 12, 'recomiendo': 11}"
415,2996879941864372505,"{'casa': 21, 'bien': 10, 'pol': 7, 'equipada': 7, 'piscina': 6, 'necesario': 4, 'pasar': 4, 'tranquila': 4, 'limpia': 4, 'anfitriones': 4}"
416,3044667975017371789,"{'apartamento': 20, 'miguel': 19, 'piscina': 11, 'playa': 10, 'limpio': 8, 'cerca': 8, 'bien': 7, 'minutos': 7, 'genial': 6, 'amable': 5}"
417,3049230110360886922,"{'bien': 42, 'casa': 39, 'chalet': 33, 'buena': 16, 'si': 15, 'comunicación': 15, 'cabaña': 14, 'agradable': 12, 'perfecto': 12, 'wifi': 12}"
418,3056848573026756626,"{'casa': 23, 'anfitrión': 19, 'alojamiento': 16, 'duda': 13, 'roberto': 13, 'vistas': 12, 'sido': 12, 'cangas': 12, 'nacho': 11, 'bien': 11}"
419,3067642262423163778,"{'vistas': 5, 'apartamento': 5, 'ubicación': 4, 'playa': 3, 'bien': 2, 'fácil': 2, 'acceso': 2, 'cocina': 2, 'zona': 2, 'alojamiento': 2}"
420,3108715210228964633,"{'vistas': 45, 'cabaña': 45, 'lugar': 35, 'vista': 35, 'joana': 31, 'casa': 27, 'duero': 26, 'tranquilo': 21, 'bien': 21, 'piscina': 18}"
421,3111528396899797350,"{'chalet': 10, 'david': 9, 'bien': 7, 'casa': 6, 'lugar': 6, 'ubicación': 5, 'excelente': 4, 'vista': 4, 'agradable': 4, 'vistas': 4}"
422,3138450124372536704,"{'lugar': 5, 'cabaña': 4, 'alojamiento': 3, 'buena': 3, 'gran': 3, 'bien': 3, 'cerca': 3, 'agradable': 3, 'infraestructuras': 2, 'realmente': 2}"
423,3180234206215253556,"{'luisa': 10, 'casa': 9, 'piscina': 6, 'espectacular': 5, 'finca': 5, 'naturaleza': 5, 'pasar': 4, 'duda': 4, 'grande': 4, 'además': 4}"
424,3245646331130119333,"{'casa': 39, 'armando': 28, 'piscina': 15, 'anfitrión': 12, 'genial': 11, 'siempre': 10, 'limpia': 9, 'zona': 8, 'gracias': 7, 'equipada': 7}"
425,3266892274441055163,"{'douglas': 34, 'casa': 19, 'excelente': 18, 'lugar': 16, 'limpio': 15, 'madrid': 14, 'agradable': 14, 'leny': 12, 'alojamiento': 12, 'siempre': 12}"
426,3276291864447996440,"{'alain': 56, 'bien': 48, 'agradable': 39, 'chalet': 35, 'cabaña': 28, 'anfitriones': 27, 'casa': 22, 'lugar': 22, 'fabienne': 21, 'alojamiento': 20}"
427,3287105362471621244,"{'cabaña': 21, 'lugar': 16, 'baño': 13, 'sylvain': 12, 'si': 11, 'noche': 10, 'gracias': 10, 'perfecto': 9, 'desayuno': 9, 'charlotte': 9}"
428,3290819998083841755,"{'apartamento': 25, 'playa': 15, 'vistas': 12, 'amplio': 11, 'ubicación': 11, 'bien': 11, 'mar': 11, 'terraza': 11, 'limpio': 11, 'excelente': 10}"
429,3312252400801923952,"{'alfredo': 43, 'cabaña': 42, 'lugar': 32, 'perros': 26, 'casa': 25, 'piscina': 24, 'fanny': 21, 'bien': 21, 'dos': 18, 'anfitriones': 18}"
430,3321204150723364317,"{'casa': 57, 'amable': 35, 'bien': 31, 'anfitrión': 25, 'julián': 19, 'agradable': 19, 'noche': 17, 'lugar': 17, 'pablo': 17, 'atento': 17}"
431,3405109549465456370,"{'apartamento': 118, 'ubicación': 99, 'playa': 69, 'vistas': 63, 'san': 54, 'sebastián': 50, 'vista': 49, 'anfitrión': 46, 'casco': 45, 'antiguo': 44}"
432,3469409975016352317,"{'lugar': 8, 'bien': 7, 'piscina': 7, 'gastor': 6, 'cabaña': 6, 'josé': 5, 'miguel': 5, 'internet': 4, 'solo': 4, 'vistas': 4}"
433,3504534192098651403,"{'apartamento': 40, 'bien': 22, 'ubicación': 20, 'vistas': 19, 'angeles': 14, 'perfecto': 13, 'mari': 13, 'agradable': 12, 'gran': 11, 'limpio': 10}"
434,3572613468464408988,"{'maría': 12, 'vistas': 8, 'alojamiento': 7, 'casa': 7, 'maria': 7, 'carmen': 7, 'buena': 7, 'ubicación': 6, 'calpe': 6, 'bien': 6}"
435,3629249293617729918,"{'casa': 8, 'súper': 3, 'recomendable': 3, 'anfitrión': 3, 'pasar': 3, 'acogedora': 2, 'amigos': 2, 'pueblo': 2, 'pablo': 2, 'llegada': 2}"
436,3648526271302074203,"{'casa': 9, 'acogedora': 5, 'lugar': 5, 'bien': 5, 'blanca': 4, 'gracias': 4, 'agradable': 3, 'rutas': 3, 'pueblo': 3, 'cerca': 3}"
437,3700981772960458339,"{'cabaña': 38, 'lugar': 33, 'agradable': 25, 'angèle': 21, 'naturaleza': 19, 'piscina': 18, 'bien': 17, 'tranquilidad': 15, 'semana': 11, 'tranquilo': 10}"
438,3715045074470770720,"{'guy': 104, 'casa': 62, 'amable': 43, 'anfitrión': 43, 'lugar': 32, 'habitación': 32, 'excelente': 27, 'madrid': 26, 'alojamiento': 22, 'centro': 20}"
439,3726285204572595933,"{'lugar': 6, 'apartamento': 5, 'bien': 5, 'vistas': 5, 'playa': 5, 'vista': 4, 'buena': 3, 'agradable': 3, 'recomendable': 3, 'valencia': 3}"
440,3767346764569853915,"{'casa': 74, 'paloma': 22, 'piscina': 22, 'bien': 20, 'genial': 15, 'fin': 15, 'recomendable': 14, 'semana': 14, 'pasar': 13, 'zona': 12}"
441,3794838384617878196,"{'julie': 31, 'bicicletas': 26, 'bien': 25, 'estudio': 22, 'cerca': 13, 'equipado': 13, 'gran': 12, 'agradable': 12, 'apartamento': 12, 'alojamiento': 11}"
442,3797788677755685597,"{'casa': 108, 'lugar': 68, 'angela': 45, 'naturaleza': 35, 'agradable': 28, 'tranquilo': 26, 'bien': 25, 'ideal': 20, 'gracias': 19, 'siempre': 19}"
443,3821558111471540047,"{'casa': 92, 'olga': 47, 'vistas': 27, 'lugar': 25, 'pedriza': 22, 'acogedora': 22, 'bien': 21, 'naturaleza': 18, 'gusto': 16, 'ubicación': 16}"
444,3874055812946155178,"{'apartamento': 11, 'bien': 8, 'vistas': 6, 'ubicación': 4, 'vista': 4, 'océano': 3, 'alojamiento': 3, 'situado': 3, 'pie': 3, 'gracias': 3}"
445,3939025225159552654,"{'jagjeet': 28, 'anfitrión': 25, 'amable': 21, 'casa': 21, 'casita': 16, 'bien': 16, 'acogedora': 14, 'lugar': 14, 'tranquilo': 13, 'agradable': 13}"
446,3966600893100698486,"{'bien': 11, 'lugar': 10, 'habitación': 9, 'casa': 8, 'gracias': 7, 'vez': 6, 'buena': 6, 'patio': 6, 'josé': 5, 'tranquilo': 5}"
447,4011939450970195226,"{'alfredo': 57, 'casa': 40, 'anfitrión': 33, 'bien': 20, 'atento': 20, 'jardín': 19, 'vistas': 18, 'cerca': 16, 'casita': 16, 'amable': 15}"
448,4013897693771810723,"{'luis': 77, 'playa': 68, 'apartamento': 68, 'valencia': 33, 'anfitrión': 32, 'ubicación': 25, 'amable': 24, 'restaurantes': 23, 'vistas': 23, 'casa': 21}"
449,4019918481774422992,"{'tiny': 84, 'lugar': 62, 'florencia': 57, 'bien': 50, 'agradable': 44, 'alojamiento': 35, 'house': 33, 'bosque': 31, 'florence': 30, 'naturaleza': 30}"
450,4062930707710866084,"{'casa': 24, 'mirian': 12, 'bien': 7, 'marido': 6, 'alojamiento': 6, 'pueblo': 6, 'además': 6, 'duda': 6, 'fotos': 6, 'anfitriona': 6}"
451,4077450747031717381,"{'casa': 11, 'gema': 9, 'habitación': 7, 'alojamiento': 7, 'amable': 6, 'bien': 5, 'madrid': 5, 'recomiendo': 4, 'si': 4, 'gran': 4}"
452,4143800808507793621,"{'casa': 23, 'isabel': 15, 'vistas': 10, 'anfitriona': 6, 'atenta': 6, 'salón': 6, 'sierra': 5, 'preciosa': 5, 'bien': 5, 'buena': 4}"
453,4148369123189893553,"{'chalet': 48, 'bien': 38, 'agradable': 37, 'francis': 32, 'casa': 29, 'cabaña': 23, 'jacuzzi': 20, 'semana': 19, 'tranquilo': 18, 'lugar': 18}"
454,4179009002443822025,"{'apartamento': 11, 'playa': 9, 'limpio': 7, 'nuevo': 7, 'ubicación': 7, 'siempre': 7, 'alojamiento': 7, 'súper': 6, 'somo': 6, 'amables': 5}"
455,4210846632064260691,"{'casa': 19, 'piscina': 8, 'fotos': 4, 'super': 4, 'genial': 4, 'anuncio': 4, 'chimenea': 3, 'salón': 3, 'rural': 3, 'mejor': 3}"
456,4228337691305745023,"{'casa': 11, 'luna': 7, 'pasar': 4, 'fin': 4, 'semana': 4, 'atenta': 4, 'perfecto': 3, 'duda': 3, 'lugar': 3, 'familia': 3}"
457,4229112262047704358,"{'piscina': 14, 'cabaña': 13, 'bien': 13, 'sitio': 11, 'jackson': 10, 'casa': 10, 'anfitriones': 9, 'genial': 9, 'lugar': 9, 'desconectar': 8}"
458,4254665960450230320,"{'casa': 13, 'cabaña': 9, 'acogedora': 7, 'maría': 7, 'alojamiento': 6, 'naturaleza': 6, 'entorno': 6, 'sitio': 6, 'trato': 6, 'sido': 6}"
459,4264637588165637528,"{'casa': 18, 'bien': 11, 'apartamento': 8, 'anfitrión': 8, 'dos': 7, 'limpio': 7, 'decoración': 7, 'cerca': 7, 'limpia': 7, 'agradable': 6}"
460,4290678715738779617,"{'apartamento': 3, 'agua': 2, 'persiana': 2, 'habitación': 2, 'playa': 2, 'dormir': 2, 'justo': 2, 'buena': 2, 'fotos': 1, 'engañosas': 1}"
461,4301300601823429433,"{'apartamento': 20, 'bien': 16, 'ubicación': 13, 'biarritz': 11, 'cécile': 10, 'situado': 9, 'playa': 9, 'alojamiento': 8, 'buena': 7, 'limpio': 5}"
462,4344789470914703136,"{'casa': 5, 'perfecto': 4, 'fácil': 3, 'valla': 2, 'escapada': 2, 'semana': 2, 'precioso': 2, 'noche': 2, 'alojamiento': 2, 'agradable': 2}"
463,4386598277169389882,"{'apartamento': 99, 'vistas': 54, 'bien': 54, 'vista': 43, 'jocelyn': 37, 'bahía': 28, 'lucile': 26, 'agradable': 25, 'anfitriones': 24, 'limpio': 23}"
464,4393463132948055388,"{'sara': 14, 'casa': 11, 'amable': 4, 'agradable': 4, 'pueblo': 4, 'pendiente': 3, 'posible': 3, 'si': 3, 'zona': 3, 'rutas': 3}"
465,4402015084734838875,"{'bien': 15, 'equipado': 10, 'alojamiento': 9, 'apartamento': 7, 'ubicación': 7, 'cabaña': 7, 'buena': 7, 'gracias': 6, 'ideal': 6, 'gran': 6}"
466,4410022999154925046,"{'fabrice': 17, 'bien': 12, 'cabaña': 9, 'agradable': 9, 'tranquilo': 8, 'camping': 7, 'chalet': 6, 'lugar': 6, 'alojamiento': 6, 'gracias': 5}"
467,4432800152420497926,"{'vistas': 29, 'lugar': 26, 'apartamento': 25, 'ubicación': 18, 'resort': 16, 'bien': 16, 'si': 16, 'mar': 16, 'dormio': 15, 'restaurante': 15}"
468,4440515458312010012,"{'apartamento': 21, 'terraza': 10, 'lourdes': 9, 'bien': 8, 'ubicación': 7, 'gran': 6, 'excelente': 5, 'limpio': 5, 'lucía': 4, 'playa': 4}"
469,4444495988168166326,"{'cabaña': 110, 'lugar': 64, 'naturaleza': 45, 'barbara': 44, 'vistas': 35, 'bien': 25, 'vista': 25, 'agradable': 22, 'tranquilo': 20, 'semana': 18}"
470,4473264334007275171,"{'apartamento': 81, 'ubicación': 52, 'playa': 39, 'vistas': 37, 'limpio': 31, 'maría': 26, 'excelente': 25, 'bien': 22, 'gran': 19, 'balcón': 18}"
471,4491844667323249049,"{'apartamento': 84, 'vistas': 44, 'bien': 41, 'maeva': 36, 'ubicación': 32, 'vista': 29, 'situado': 24, 'alojamiento': 23, 'gran': 17, 'agradable': 15}"
472,4500883929251506765,"{'tamara': 4, 'habitación': 2, 'cerca': 2, 'súper': 2, 'recomendaciones': 2, 'transporte': 2, 'conmigo': 2, 'momento': 2, 'fácil': 2, 'tren': 2}"
473,4528363357825058483,"{'bien': 16, 'equipado': 8, 'agradable': 7, 'zona': 5, 'charline': 5, 'chalet': 5, 'limpio': 4, 'recomiendo': 4, 'cerca': 4, 'casa': 3}"
474,4538144905930051380,"{'apartamento': 13, 'vistas': 9, 'playa': 6, 'eduardo': 5, 'zona': 4, 'anfitrión': 4, 'mejor': 4, 'terraza': 4, 'bien': 3, 'vista': 3}"
475,4540054496095124428,"{'vistas': 7, 'casa': 6, 'chalet': 5, 'bien': 4, 'céline': 4, 'increíbles': 3, 'perfecto': 3, 'sido': 3, 'campo': 3, 'hermosa': 3}"
476,4606536293624132870,"{'chalet': 52, 'bien': 41, 'agradable': 35, 'cabaña': 28, 'río': 28, 'nicolas': 27, 'equipado': 23, 'pequeño': 20, 'receptivo': 16, 'alojamiento': 15}"
477,4665587204212694761,"{'lugar': 60, 'laurence': 53, 'bien': 44, 'casa': 36, 'tranquilo': 34, 'entorno': 31, 'agradable': 29, 'cabaña': 25, 'naturaleza': 25, 'pequeño': 24}"
478,4672458981728214196,"{'apartamento': 7, 'ana': 5, 'ubicación': 4, 'buena': 4, 'playa': 3, 'tiendas': 2, 'vida': 2, 'nocturna': 2, 'pie': 2, 'excelente': 2}"
479,4704443968737900931,"{'villa': 9, 'christophe': 5, 'lugar': 4, 'preciosa': 3, 'ronda': 3, 'agradable': 3, 'papel': 3, 'unas': 2, 'vacaciones': 2, 'comunicación': 2}"
480,4759062048956753670,"{'sonia': 21, 'casa': 20, 'pendiente': 10, 'anfitriona': 10, 'amable': 9, 'lugar': 9, 'sido': 7, 'recomendable': 7, 'urbanización': 7, 'tranquila': 7}"
481,4820253465314985680,"{'cabaña': 90, 'mireille': 55, 'yoann': 46, 'anfitriones': 33, 'lugar': 32, 'gracias': 30, 'bien': 29, 'vistas': 28, 'bienvenida': 24, 'agradable': 22}"
482,4838198733758162582,"{'roberto': 40, 'apartamento': 39, 'bien': 39, 'playa': 18, 'limpio': 17, 'agradable': 16, 'anfitrión': 14, 'alojamiento': 12, 'situado': 12, 'ubicado': 12}"
483,4872223758646110145,"{'luis': 22, 'piscina': 22, 'josé': 20, 'familia': 18, 'gracias': 18, 'casa': 18, 'alojamiento': 13, 'bien': 13, 'si': 11, 'lugar': 11}"
484,4889478631571990348,"{'casa': 58, 'piscina': 24, 'zona': 14, 'bien': 14, 'mónica': 14, 'fotos': 14, 'mejor': 12, 'bastante': 10, 'semana': 10, 'cocina': 10}"
485,4906326693027484247,"{'casa': 46, 'niños': 16, 'zona': 14, 'bien': 12, 'genial': 12, 'juegos': 11, 'familia': 11, 'piscina': 10, 'david': 10, 'atento': 8}"
486,4983585688886103824,"{'alojamiento': 63, 'bien': 55, 'casa': 50, 'agradable': 42, 'terraza': 36, 'anfitriones': 36, 'ségolène': 34, 'buen': 25, 'decorado': 23, 'math': 23}"
487,4984783506812699895,"{'apartamento': 27, 'playa': 19, 'dolores': 16, 'bien': 14, 'limpio': 11, 'terraza': 8, 'ubicación': 8, 'perfecto': 8, 'casa': 7, 'vistas': 6}"
488,5010434749834522167,"{'lugar': 16, 'piscina': 9, 'si': 9, 'casa': 9, 'ilse': 8, 'tranquilo': 8, 'jardín': 7, 'todas': 6, 'tiempo': 5, 'maravillosa': 5}"
489,5024226524407674940,"{'casa': 10, 'gran': 6, 'amigos': 5, 'semana': 4, 'bien': 4, 'pasamos': 3, 'bienvenida': 3, 'agradable': 3, 'alojamiento': 3, 'perfecto': 3}"
490,5083136394436085811,"{'casa': 13, 'piscina': 6, 'bien': 5, 'joao': 4, 'jardín': 4, 'niños': 3, 'equipada': 3, 'muchas': 3, 'minutos': 3, 'precioso': 3}"
491,5086217784516219632,"{'agradable': 46, 'alojamiento': 46, 'mickael': 33, 'anfitrión': 29, 'bien': 28, 'recomiendo': 22, 'pequeño': 22, 'limpio': 20, 'casa': 15, 'gracias': 15}"
492,5117676454787140375,"{'apartamento': 8, 'piso': 7, 'bien': 7, 'buena': 5, 'piscina': 4, 'excelente': 4, 'limpieza': 4, 'ubicación': 4, 'aire': 3, 'acondicionado': 3}"
493,5123186658287704346,"{'bien': 16, 'playa': 16, 'apartamento': 14, 'limpio': 11, 'cerca': 11, 'buena': 9, 'anfitriona': 7, 'amplio': 6, 'ubicación': 6, 'sido': 6}"
494,5172544120441531158,"{'gonzalo': 23, 'casa': 18, 'alojamiento': 10, 'sitio': 10, 'piscina': 9, 'anfitrión': 8, 'zona': 8, 'lugar': 7, 'bien': 6, 'dos': 6}"
495,5225789905267982747,"{'baño': 20, 'nórdico': 17, 'entorno': 12, 'agradable': 11, 'pauline': 10, 'semana': 10, 'cabaña': 10, 'alojamiento': 10, 'olivier': 9, 'fin': 9}"
496,5330180413865031362,"{'bien': 5, 'cristina': 4, 'atenta': 3, 'zona': 3, 'comunicada': 2, 'casa': 2, 'tranquila': 2, 'apartamento': 2, 'patio': 2, 'buen': 2}"
497,5345181583046604505,"{'casa': 8, 'álvaro': 5, 'anfitrión': 4, 'solo': 3, 'acceso': 3, 'amable': 3, 'alojamiento': 3, 'perfecto': 2, 'genial': 2, 'gracias': 2}"
498,5393517527797221166,"{'casa': 64, 'playa': 53, 'bien': 31, 'cerca': 29, 'ubicación': 29, 'duda': 20, 'lugar': 18, 'alojamiento': 16, 'comunicación': 16, 'alfredo': 16}"
499,5399166088637728708,"{'casa': 87, 'cabaña': 73, 'sabina': 53, 'anfitriones': 51, 'lugar': 48, 'walter': 48, 'naturaleza': 45, 'desconectar': 41, 'amables': 30, 'sitio': 27}"
500,5400868987758223729,"{'alojamiento': 10, 'vista': 8, 'limpio': 8, 'lugar': 7, 'vistas': 7, 'bien': 7, 'ubicación': 6, 'ciudad': 6, 'gran': 5, 'increíble': 5}"
501,5460094327485719017,"{'apartamento': 33, 'bien': 17, 'dagmar': 17, 'playa': 15, 'limpio': 13, 'ubicación': 10, 'mar': 9, 'anfitriones': 9, 'vistas': 8, 'edificio': 7}"
502,5461280135993598124,"{'lugar': 57, 'piscina': 48, 'jardín': 36, 'casa': 36, 'bien': 29, 'mateus': 26, 'tranquilo': 24, 'playa': 22, 'alojamiento': 21, 'agradable': 21}"
503,5553620816380808644,"{'casa': 53, 'rosa': 36, 'vistas': 24, 'terraza': 12, 'bien': 11, 'atenta': 11, 'lugar': 9, 'cómoda': 9, 'unas': 9, 'recomendable': 9}"
504,5616475960950261527,"{'cabaña': 64, 'lugar': 39, 'naturaleza': 29, 'miki': 18, 'casa': 18, 'bien': 14, 'desconectar': 14, 'experiencia': 14, 'vistas': 13, 'maria': 13}"
505,5622709150512425553,"{'camping': 10, 'bungalow': 8, 'bien': 6, 'recomendable': 6, 'perfecto': 5, 'limpio': 4, 'lugar': 4, 'precioso': 4, 'selva': 4, 'irati': 4}"
506,5630926993355468673,"{'casa': 66, 'rubén': 32, 'bien': 21, 'ruben': 16, 'piscina': 15, 'genial': 15, 'familia': 14, 'pasar': 14, 'semana': 13, 'fin': 12}"
507,5676682990283772990,"{'casa': 29, 'alojamiento': 22, 'antoine': 22, 'lugar': 20, 'granero': 19, 'bien': 19, 'gran': 17, 'ubicación': 16, 'buen': 15, 'gusto': 15}"
508,5694445527357057022,"{'apartamento': 62, 'ubicación': 40, 'vistas': 37, 'bien': 20, 'playa': 19, 'nathalie': 18, 'terraza': 14, 'excelente': 13, 'balcón': 13, 'cama': 13}"
509,5710047343257928239,"{'casa': 38, 'belén': 17, 'jardín': 15, 'bien': 15, 'niños': 11, 'buena': 10, 'grande': 9, 'sido': 9, 'recomendable': 8, 'ideal': 8}"
510,5722551977082991427,"{'cabaña': 25, 'lugar': 22, 'naturaleza': 19, 'david': 16, 'sitio': 16, 'agradable': 11, 'perfecto': 10, 'ciudad': 9, 'desconectar': 9, 'finca': 8}"
511,5728349614631225603,"{'apartamento': 11, 'playa': 8, 'vistas': 7, 'bien': 6, 'benidorm': 5, 'limpio': 5, 'anuncio': 4, 'necesario': 4, 'vista': 4, 'levante': 4}"
512,5739672683186928787,"{'casa': 96, 'jonathan': 38, 'lugar': 31, 'anfitriones': 31, 'bien': 25, 'jardín': 25, 'jorge': 24, 'recomendable': 23, 'acogedora': 23, 'volveremos': 22}"
513,5760513463278822905,"{'elena': 83, 'nacho': 56, 'lugar': 48, 'aeropuerto': 40, 'bien': 34, 'casa': 31, 'amables': 30, 'cerca': 29, 'anfitriones': 28, 'alojamiento': 24}"
514,5773236373574864692,"{'sherry': 11, 'lugar': 4, 'bien': 4, 'hace': 4, 'cerca': 3, 'calefacción': 3, 'ubicado': 3, 'acceso': 3, 'tren': 3, 'cómodo': 3}"
515,5807985075923966519,"{'casa': 38, 'antonio': 26, 'playa': 21, 'vistas': 12, 'ubicación': 12, 'bien': 10, 'apartamento': 10, 'gracias': 9, 'si': 9, 'alojamiento': 8}"
516,5822607063168845904,"{'apartamento': 14, 'antonio': 13, 'playa': 11, 'bien': 7, 'anfitrión': 6, 'somo': 6, 'zona': 5, 'atento': 5, 'lado': 4, 'amable': 4}"
517,5826424314351368397,"{'casa': 46, 'ángeles': 25, 'equipada': 12, 'atenta': 12, 'anfitriona': 10, 'bien': 10, 'sido': 9, 'fin': 7, 'mejor': 7, 'fotos': 7}"
518,5830555459255862512,"{'lugar': 61, 'bien': 38, 'tranquilo': 34, 'bosque': 33, 'entorno': 33, 'cabaña': 30, 'frédéric': 29, 'caballos': 29, 'agradable': 29, 'playa': 27}"
519,5838737901259892432,"{'apartamento': 90, 'david': 67, 'vistas': 54, 'playa': 37, 'bien': 32, 'vista': 31, 'limpio': 27, 'mar': 27, 'anfitrión': 27, 'casa': 25}"
520,5861683697830374314,"{'casa': 4, 'pueblo': 3, 'siempre': 3, 'cosa': 3, 'anfitrión': 3, 'bonita': 2, 'buena': 2, 'parque': 2, 'cuanto': 2, 'fotos': 2}"
521,5911820036004638407,"{'apartamento': 12, 'vistas': 10, 'bien': 8, 'playa': 5, 'limpio': 5, 'persona': 5, 'gran': 5, 'ubicación': 4, 'alojamiento': 4, 'amable': 4}"
522,5941097303457557172,"{'apartamento': 41, 'playa': 20, 'ubicación': 18, 'vistas': 13, 'anfitriones': 12, 'limpio': 11, 'casa': 9, 'benidorm': 9, 'bien': 9, 'tranquila': 8}"
523,5989539076129119087,"{'bien': 31, 'agradable': 24, 'chalet': 23, 'laurent': 18, 'limpio': 18, 'alojamiento': 17, 'murol': 14, 'minutos': 10, 'equipado': 10, 'cerca': 10}"
524,5995593469626958938,"{'isabelle': 33, 'casa': 29, 'alojamiento': 18, 'bien': 13, 'recomiendo': 9, 'agradable': 8, 'gracias': 7, 'bienvenida': 7, 'nuevo': 6, 'pasado': 6}"
525,5997803829870434623,"{'ubicación': 4, 'francisco': 3, 'bastante': 3, 'anfitriones': 2, 'supuesto': 2, 'aire': 2, 'embargo': 2, 'puedes': 2, 'ropa': 2, 'bien': 2}"
526,6030374288063828325,"{'apartamento': 15, 'bien': 14, 'buena': 11, 'ubicación': 10, 'alojamiento': 8, 'cerca': 7, 'lugar': 7, 'hendaya': 7, 'situado': 6, 'vista': 6}"
527,6039407631579982823,"{'casa': 89, 'miguel': 84, 'cabaña': 62, 'mari': 33, 'hermana': 33, 'acogedora': 31, 'jardín': 30, 'seguro': 30, 'desconectar': 29, 'bien': 29}"
528,6043942895337828302,"{'casa': 141, 'santiago': 98, 'lugar': 41, 'habitación': 37, 'anfitrión': 30, 'madrid': 30, 'flores': 25, 'alojamiento': 23, 'amable': 22, 'increíble': 21}"
529,6044203278869088525,"{'apartamento': 52, 'playa': 44, 'vistas': 39, 'silvia': 39, 'bien': 32, 'ubicación': 30, 'piso': 26, 'buena': 21, 'limpio': 19, 'mar': 18}"
530,6089262120205385092,"{'ana': 98, 'isabel': 35, 'habitación': 34, 'san': 32, 'sebastián': 32, 'casa': 31, 'vistas': 28, 'vista': 28, 'desayuno': 26, 'baño': 24}"
531,6102959839770076779,"{'casa': 16, 'habitación': 7, 'si': 6, 'gente': 4, 'agradable': 4, 'lugar': 4, '20': 3, 'comentarios': 3, 'bien': 3, 'grande': 3}"
532,6107313909403621222,"{'patrick': 72, 'lugar': 37, 'agradable': 27, 'anfitrión': 25, 'cabaña': 24, 'casa': 22, 'entorno': 21, 'chalet': 20, 'amable': 20, 'naturaleza': 19}"
533,6167684908818664817,"{'agradable': 15, 'bien': 13, 'casa': 11, 'lugar': 11, 'río': 9, 'angelo': 8, 'carretera': 8, 'animales': 8, 'nathalie': 7, 'buena': 6}"
534,6170716129019474881,"{'playa': 5, 'apartamento': 4, 'cocina': 4, 'vistas': 3, 'si': 3, 'pie': 3, 'bien': 3, 'mar': 3, 'poca': 3, 'distancia': 3}"
